case,base_mae,hybrid_mae,mae_improve_pct,base_rmse,hybrid_rmse,rmse_improve_pct,base_iou,hybrid_iou,iou_improve_pct,base_f1,hybrid_f1,f1_improve_pct,base_boundary_f1,hybrid_boundary_f1,boundary_f1_improve_pct,mean_uncertainty,max_uncertainty,corr_abs_error_uncertainty,high_uncertainty_mae,low_uncertainty_mae,high_low_error_ratio
case_000011,0.004502872005105019,0.003992787096649408,11.327990399845127,0.008577223867177963,0.008404997177422047,2.007953767127006,0.7609940854898595,0.9290074609993217,22.078144720574326,0.8642778437023224,0.9631973745897796,11.44533920523912,0.22801074462705118,0.19592259701449505,-14.07308575086737,0.0002870929893106222,0.0032702675089240074,0.03436634975882346,0.0024715166073292494,0.0006593827856704593,3.748227368520075
case_000012,0.005437943153083324,0.005172699689865112,4.87764317778531,0.009292202070355415,0.00922961626201868,0.6735304275872355,0.99908447265625,0.99908447265625,0.0,0.9995420266845785,0.9995420266845785,0.0,0.0,0.0,0.0,0.000442539865616709,0.00807941984385252,-0.08387097359600355,0.001976529834792018,0.0016019458416849375,1.2338306215641222
case_000013,0.005421190522611141,0.0044415476731956005,18.07062204011401,0.010002798400819302,0.00934699084609747,6.556240848242196,0.6746292513986325,0.8337135408179892,23.580994907876473,0.8057058012514583,0.9093171013462479,12.85969393963105,0.11440539031113191,0.1841246939993401,60.940575875492065,0.0003336746012791991,0.004924486856907606,0.1738502956898021,0.006136015988886356,0.0006210566498339176,9.879961804848692
case_000014,0.0052180103957653046,0.0043236268684268,17.140317084541362,0.008448479697108269,0.007837969809770584,7.226269213224823,0.9398328601446835,0.9664709040329271,2.8343384252539146,0.9689833381568611,0.9829496099340652,1.4413325004916873,0.5031124212092811,0.5787666119157832,15.037233730914377,0.00048567139310762286,0.006237504072487354,-0.05845092599697353,0.002837685402482748,0.002085411222651601,1.360731816487445
case_000015,0.004406262189149857,0.0036634402349591255,16.858323955843648,0.005995108280330896,0.005833635106682777,2.6934154663709684,0.921497004069339,0.9702176770429263,5.2871222324583105,0.9591448772678762,0.9848837398506273,2.683521873782841,0.2625639842473882,0.5373339699095326,104.64877216490429,0.00037893163971602917,0.003205334534868598,0.4715443875226511,0.007502987515181303,0.0010395493591204286,7.217538486399631
case_000016,0.0036992328241467476,0.0033805929124355316,8.613675506750845,0.0066328332759439945,0.006918964441865683,-4.313860367324934,0.8651759289707334,0.9299891379480596,7.491332896239037,0.9277150916784203,0.9637247377845997,3.8815414806964954,0.25418709350323243,0.2357975206965136,-7.2346603256962645,0.00043699698289856315,0.004151959903538227,0.19022125408971,0.0042811003513634205,0.0006416193791665137,6.672336409558554
case_000017,0.0025596057530492544,0.001797245815396309,29.784271923312694,0.0034142336808145046,0.0032819313928484917,3.8750214640976397,0.6341065926510657,0.8951170075548185,41.16191472044524,0.7760896327115765,0.9446561916614811,21.71998591979003,0.04796806601479295,0.1605807256973219,234.76589539340642,0.00019285292364656925,0.002378968521952629,0.6213868253306792,0.005367635749280453,0.0005005156272090971,10.724212086017124
case_000018,0.0029656104743480682,0.0022403874900192022,24.454424834343495,0.003813568502664566,0.003886333666741848,-1.9080597090740719,0.79413046636641,0.9250492003215345,16.485796666906722,0.8852538667098551,0.9610655147588193,8.563831336961757,0.13793614227796722,0.21800824888694653,58.05012760732353,0.00031839514849707484,0.0029501391109079123,0.6752566273698823,0.006507612764835358,0.00048194651026278734,13.502769732234873
case_000019,0.003766176989302039,0.0029802091885358095,20.869114834454123,0.006454832386225462,0.006123191211372614,5.137874308875418,0.7460901920505416,0.9038608562691132,21.146325993772592,0.8545837957824639,0.9495030619415721,11.107075353821719,0.185917088675735,0.2638843609254392,41.936581949005166,0.00024348785518668592,0.0024431522469967604,0.3856657810019236,0.006722261663526297,0.0008218409493565559,8.179516560485142
case_000020,0.002514610532671213,0.002178105292841792,13.382002320333847,0.0036404274869710207,0.003960038535296917,-8.779492229134476,0.6172748945534569,0.8690611934625617,40.789978845851124,0.7633518539516952,0.9299440772750381,21.823779225914453,0.15436980881910253,0.19052169521811754,23.419013520564384,0.00033547545899637043,0.003037171671167016,0.6867543523522431,0.008276491425931454,0.0005617167335003614,14.734279606772384
case_000021,0.004343581385910511,0.00395120307803154,9.03352033765841,0.008379482664167881,0.00829180609434843,1.046324377450777,0.6562296495767111,0.8958803334968122,36.51933192513982,0.7924379928163057,0.9450810978606721,19.262466770665103,0.14240144335841232,0.21126557867771928,48.359155423714206,0.000357742392225191,0.006586553528904915,0.18472062013543053,0.0035905579570680857,0.0010190146276727319,3.5235587949750955
case_000022,0.005419151857495308,0.0049403659068048,8.835071673223036,0.00890387874096632,0.008806911297142506,1.0890472191368894,0.9982147216796875,0.998199462890625,-0.0015286078967883948,0.999106563323279,0.9990989202315317,-0.0007649926472162513,0.0,0.0,0.0,0.00036564594483934343,0.008622667752206326,-0.07765745110410321,0.001768090296536684,0.001766183297149837,1.0010797284680728
case_000023,0.004778456874191761,0.004724584519863129,1.127400659815402,0.008832965977489948,0.009053333662450314,-2.4948322627071513,0.8725150111813491,0.9440444353013783,8.198073752700402,0.9319177747268248,0.9712169312169312,4.217019736706519,0.1451999580916929,0.2964962498641255,104.19857812692335,0.00039263779763132334,0.0044892155565321445,-0.0023019549857348763,0.0029406396206468344,0.0007083844393491745,4.151191716177933
case_000024,0.005444401875138283,0.005189212039113045,4.687196902024366,0.009083581157028675,0.009234550409018993,-1.662001465947179,0.99908447265625,0.99908447265625,0.0,0.9995420266845785,0.9995420266845785,0.0,0.0,0.0,0.0,0.0006009962526150048,0.011527534574270248,-0.06047775378550247,0.0022803572937846184,0.001304087694734335,1.7486226587703089
case_000025,0.005410533864051104,0.0052209896966814995,3.5032433421955167,0.00889398530125618,0.009013121947646141,-1.3395192633513175,0.998748779296875,0.998748779296875,0.0,0.9993739980151156,0.9993739980151156,0.0,0.0,0.0,0.0,0.0004351494135335088,0.00745392544195056,-0.05641140007364408,0.0021929393988102674,0.0014818061608821154,1.4799097582540124
case_000026,0.005895412992686033,0.004952684044837952,15.990889001629741,0.009472575969994068,0.008823612704873085,6.8509692313546,0.998291015625,0.9982757568359375,-0.0015284910736121302,0.9991447770311546,0.9991371345230187,-0.0007649049778957425,0.0,0.0,0.0,0.00035997582017444074,0.006209964863955975,0.06283585904597888,0.0018275484908372164,0.001677753054536879,1.0892833631302212
case_000027,0.0032473073806613684,0.002586944028735161,20.335720475950556,0.0068017165176570415,0.0065872687846422195,3.1528472622774335,0.5322893692104103,0.8686733958183129,63.19570633298378,0.6947635086507182,0.9297220132337906,33.81848667316725,0.06325091532593907,0.11389306420442345,80.06547987095475,0.00018503717728890479,0.006906901020556688,0.1722094972176417,0.0041817850433290005,0.00135126116219908,3.0947274718002844
case_000028,0.0031422418542206287,0.0025201477110385895,19.797780439670753,0.005124157294631004,0.005058724898844957,1.2769396414627205,0.7563146380270486,0.907807754154011,20.030435550229893,0.8612518755485095,0.9516763438846226,10.499189714800229,0.10838622926182989,0.11653425799938552,7.517586683334411,0.00028230517636984587,0.006732710171490908,0.4283495087088401,0.008372003212571144,0.0006740405224263668,12.42062297681085
case_000029,0.0020984970033168793,0.0010568196885287762,49.63920906923529,0.0026296970900148153,0.001845568185672164,29.818221548027562,0.37750985392997916,0.8623364032961707,128.42752164453898,0.5481047599811486,0.9260801665799063,68.9604313255294,0.04590686933699351,0.24344402819226615,430.29978238156536,0.00013360625598579645,0.002701881341636181,0.6088830105108163,0.0035225101746618748,0.0006758733652532101,5.21179018221913
case_000030,0.0028900790493935347,0.0020385978277772665,29.462212177031844,0.005359373055398464,0.005395254120230675,-0.669501161074573,0.47654532476802286,0.8601215423302598,80.49102522387723,0.6454868899373502,0.9248014420098012,43.271917125932774,0.11546188277587849,0.1761045015723616,52.52176505227762,0.00024953557294793427,0.0029412286821752787,0.29100584922645195,0.007077460177242756,0.0010095437755808234,7.010553025459752
case_000031,0.0038382280617952347,0.0036749595310539007,4.253747513506772,0.0061775255016982555,0.006287639960646629,-1.7825010826438898,0.8479215185177552,0.9206044078859136,8.57188876338635,0.9177029543959047,0.958661142404916,4.463120426148437,0.2050839954138508,0.10003885903432279,-51.22054315723242,0.0002931037452071905,0.0027305781841278076,0.4867065250652669,0.008509054780006409,0.000616680015809834,13.798168495916013
case_000032,0.003487794194370508,0.003643318545073271,-4.459103434307778,0.005748295225203037,0.006012136582285166,-4.589906167750966,0.8393872738442026,0.9178393994440919,9.346356329730417,0.9126813975285765,0.9571598119322591,4.873377996322093,0.10567075346101303,0.15530221598136693,46.96802179863827,0.00030985428020358086,0.003910800442099571,0.366012792217779,0.006296673323959112,0.0009035618277266622,6.968724357062153
case_000033,0.0047097415663301945,0.004497258923947811,4.511556300698441,0.008896499872207642,0.008876830339431763,0.2210929360806922,0.7444297504059461,0.9109035463715267,22.362593095560808,0.8534935273062271,0.9533746986876172,11.70262786838376,0.1900071077474447,0.1040213920402918,-45.25394693205064,0.00029968496528454125,0.005736115854233503,-0.06024327772294232,0.0022702065762132406,0.0006336083170026541,3.5829810179413255
case_000034,0.003918598406016827,0.002488638274371624,36.491622347663004,0.0055178687907755375,0.004081572871655226,26.029903456954802,0.8228926816530966,0.8887270223022726,8.000355589130095,0.9028427070175667,0.941085727908901,4.235845357566824,0.22912735849056606,0.15973441066263075,-30.285753864173515,0.0002891786862164736,0.0027281553484499454,0.6926509556121481,0.007935668341815472,0.0007592530455440283,10.451941388891472
case_000035,0.0036613624542951584,0.0029587966855615377,19.188642957471693,0.004953759256750345,0.004635969642549753,6.415120269874828,0.8416928201474864,0.9252079919994893,9.922286355890376,0.9140425709864927,0.9611512063572762,5.153877605497188,0.20655141860631837,0.22259557837354524,7.767634749488997,0.00035447857226245105,0.0038014166057109833,0.3001235723198687,0.003961063921451569,0.0007947895210236311,4.983789810623342
case_000036,0.0022247417364269495,0.0016607539728283882,25.350707201832552,0.002949725603684783,0.0030227627139538527,-2.476064559287551,0.5975480139407272,0.8778059582844381,46.90132638806002,0.7480814457234807,0.934927226545176,24.9766628874205,0.1211436680034807,0.2375563409967898,96.09472365486269,0.00021279699285514653,0.0034110289998352528,0.7226147306073815,0.006245005410164595,0.0006345023866742849,9.842367076119503
case_000037,0.004697260446846485,0.004488953854888678,4.434640027202549,0.007455362007021904,0.007522523403167725,-0.9008468815137884,0.9160606175989034,0.9060966668546613,-1.0876955687014238,0.9561916874496984,0.9507352723614522,-0.5706402973235716,0.2559594863447278,0.15547257512523827,-39.258912671887906,0.0002560718567110598,0.0031104532536119223,0.2555144491327631,0.0065969801507890224,0.0012288005091249943,5.368633961681847
case_000038,0.00413900101557374,0.0035399245098233223,14.473939568902832,0.00682013388723135,0.007383865769952536,-8.265701114410733,0.7483764696972566,0.9187610950200878,22.767234436400383,0.8560816079008923,0.9576607503712902,11.865591029279257,0.08718510055209773,0.19923867340084095,128.5237639678872,0.0003575148293748498,0.004527111537754536,0.2777169425595034,0.005356819834560156,0.0005009826854802668,10.692624673709469
